"result_time";"total_time";"node_id";"parent_id";"rctp_psetsize";"rctp_parent";"rctp_retxs";"options";"thl";"etx";"origin_seqnum";"packet_type";"stats_petx";"stats_letx";"stats_raw_frssi";"stats_raw_brssi";"health_generated";"health_forwarded";"health_retransmissions";"health_dropped";"ctrl_ntxpkt";"ctrl_nrxpkt";"ctrl_nparentchange";"ctrl_ntricklereset";"data_ntxpkt";"data_nrxpkt";"data_nrxacks";"data_nqueuedrops";"data_ndups";"data_ninconsistencies";"pkt_length"
"2016-08-18 02:35:03.716";584640021;62131;10401;4;20641;1;0;5;10;255;205;50;10;0;217;512;135;164;0;13260;36832;98;6373;808;135;645;0;1;0;52
"2016-08-18 02:36:28.082";660470406;40331;11101;3;10501;0;0;3;10;36;205;43;23;0;255;549;497;294;5;3131;39695;34;954;1339;498;1040;0;1;0;52
"2016-08-18 02:37:03.289";1195387204;20841;11501;2;22731;0;0;5;10;224;205;50;10;1;223;3041;108;506;0;3220;1744;117;1404;3654;108;3148;0;0;0;52
"2016-08-18 02:37:33.349";585648021;61431;21501;3;21501;0;0;6;10;250;205;60;10;0;213;507;907;523;3;26057;41124;376;29801;1936;907;1410;0;0;0;52
"2016-08-18 02:38:03.396";661737606;10701;10201;1;10201;0;0;2;10;247;205;20;10;1;255;504;17587;461;0;821;29356;12;184;18550;17637;18089;0;51;0;52
"2016-08-18 02:38:56.144";1199419204;21341;22631;5;22731;0;0;5;10;23;205;50;10;218;220;2840;196;320;0;4412;20518;75;1958;3355;196;3035;0;0;2;52
"2016-08-18 02:39:50.116";656208004;20851;22631;2;11501;0;0;5;10;52;205;51;11;215;213;565;1;298;0;439;23997;61;74;863;1;565;0;0;0;52
"2016-08-18 02:39:53.544";1185076808;31131;21501;5;23031;0;0;6;10;179;205;60;10;5;4;948;4843;610;3;18844;55209;267;6554;6391;4880;5778;0;46;4;52
"2016-08-18 02:40:53.008";590457621;22231;10101;5;10101;1;0;5;10;195;205;50;10;7;240;452;458;273;2;1474;14727;28;471;1181;459;907;0;1;0;52
"2016-08-18 02:40:59.572";588708005;11401;11501;2;10101;0;0;5;10;198;205;50;10;2;2;455;2417;151;0;21208;13127;104;9571;2993;2457;2842;0;69;0;52
"2016-08-18 02:42:22.3";3569227220;23131;23341;5;22631;0;0;5;10;203;205;50;10;239;239;5836;21271;3501;2;42521;56094;589;56146;30580;21285;27077;0;41;0;52
"2016-08-18 02:43:52.308";590904021;21931;40331;5;40331;1;0;5;10;217;205;50;10;0;214;474;27;60;0;3069;50371;36;1218;559;27;500;0;0;0;52
"2016-08-18 02:45:25.56";582134407;50431;23131;5;11801;0;0;6;10;23;205;60;10;234;6;536;916;546;16;14825;39923;163;4606;1994;932;1432;0;19;8;52
"2016-08-18 02:49:10.585";583236006;31301;31131;3;31131;2;0;7;10;204;205;75;15;0;0;461;0;775;41;305;10420;54;7;1233;0;419;0;0;0;52
"2016-08-18 02:49:41.317";656697603;20941;20441;5;11501;0;0;5;10;58;205;50;10;225;230;571;449;370;8;2775;3275;68;1069;1389;449;1011;0;0;0;52
"2016-08-18 02:52:53.936";663984005;10801;1;1;1;0;0;1;10;75;205;10;10;0;255;588;12047;448;4;459;4041;15;66;13082;12124;12630;0;77;0;52
"2016-08-18 02:53:23.597";567453621;23341;10501;1;10501;1;0;4;10;175;205;40;10;1;213;432;951;344;1;5219;21171;64;1647;1725;951;1381;0;0;0;52
"2016-08-18 02:53:43.024";590587221;20151;22631;5;22731;0;0;5;10;234;205;50;10;242;237;491;34;54;0;2828;61166;41;1109;578;34;524;0;0;0;52
"2016-08-18 02:54:04.821";571428004;50331;23341;2;23341;0;0;5;10;221;205;50;10;211;221;478;78;609;7;430;8448;136;63;1159;78;548;0;0;0;52
"2016-08-18 02:54:43.721";662428807;11101;10801;1;10801;0;0;2;10;25;205;20;10;0;255;538;20418;197;0;773;56715;6;158;21150;20629;20953;0;213;0;52
"2016-08-18 02:56:58.784";585057604;30351;11601;4;23031;1;0;6;10;230;205;60;10;0;221;487;185;710;17;4108;26599;193;1165;1380;185;654;0;0;2;52
"2016-08-18 02:57:30.192";830484020;22831;22731;5;20141;0;0;5;10;167;205;50;10;227;229;1192;823;179;0;8400;29156;102;3426;2193;824;2014;0;1;0;52
"2016-08-18 02:59:41.097";575769621;20441;10501;1;10501;0;0;4;10;22;205;40;10;1;214;535;466;136;0;2866;30108;41;1117;1136;467;1000;0;1;0;52
"2016-08-18 03:00:01.524";584892004;30551;11801;1;11801;2;0;6;10;181;205;67;17;0;212;438;230;839;12;1592;50128;223;335;1502;266;653;0;38;0;52
"2016-08-18 03:02:34.893";593769606;20301;10101;5;10101;0;0;5;10;237;205;50;10;8;8;494;1127;338;6;5738;25918;62;1575;1958;1133;1614;0;6;2;52
"2016-08-18 03:03:09.425";591926421;22031;11501;5;10101;2;0;5;10;12;205;50;10;3;225;525;36;65;1;4046;46382;55;1467;623;36;559;0;0;0;52
"2016-08-18 03:06:03.044";3586348820;22631;40031;1;40031;0;0;4;10;15;205;40;10;221;226;5136;10292;1760;3;28573;5859;710;15096;17174;10299;15411;0;20;1;52
"2016-08-18 03:06:52.557";588470421;60831;11401;2;61631;0;0;6;10;55;205;60;10;1;222;568;29;291;0;27383;39862;524;34099;887;29;596;0;0;0;52
"2016-08-18 03:07:53.281";1195382403;21141;11801;5;20941;0;0;6;10;215;205;60;10;0;222;2776;1;1999;37;873;30030;396;161;4765;1;2739;0;0;0;52
"2016-08-18 03:07:59.052";575654404;21151;20541;1;20541;0;0;5;10;101;205;50;10;213;217;614;174;268;1;3161;24467;74;900;1055;174;786;0;0;0;52
"2016-08-18 03:08:05.388";662688021;40031;11101;2;10301;0;0;3;10;237;205;30;10;3;222;494;32093;2073;0;1156;56064;26;359;34641;32139;32568;0;64;0;52
"2016-08-18 03:10:39.833";574272021;22531;20641;5;10101;0;0;5;10;241;205;50;10;223;226;498;16;67;0;7381;27973;54;2862;580;16;513;0;0;0;52
"2016-08-18 03:11:02.409";592416021;22131;10401;5;10101;0;0;5;10;224;205;50;10;3;225;481;281;202;1;7927;6674;51;2789;963;282;760;0;1;0;52
"2016-08-18 03:11:33.688";588297621;61231;61631;2;61631;0;0;6;10;255;205;60;10;225;224;512;46;271;3;27495;18812;610;34422;827;46;553;0;1;0;52
"2016-08-18 03:14:09.192";590580005;21501;10101;1;10101;0;0;5;10;229;205;50;10;0;255;486;2518;232;3;15145;36309;133;5026;3230;2546;2995;0;33;5;52
"2016-08-18 03:16:32.068";586267204;30251;21501;2;21501;0;0;6;10;25;205;60;10;1;220;538;33;588;6;321;56895;158;43;1158;33;564;0;0;0;52
"2016-08-18 03:17:35.944";665496006;10011;1;1;1;0;0;1;10;152;205;10;10;6;7;665;5330;0;0;295;2105;3;8;5994;5396;5994;0;66;0;52
"2016-08-18 03:17:38.764";588103222;61531;61631;4;61631;0;0;6;10;218;205;60;10;243;243;475;193;419;1;26526;50422;487;30594;1085;193;665;0;1;2;52
"2016-08-18 03:18:44.392";593049621;21831;20141;5;10101;0;0;5;10;250;205;50;10;238;235;507;8;60;0;5014;22967;34;1971;574;8;514;0;0;0;52
"2016-08-18 03:23:32.464";1202157601;21341;20141;5;22731;1;0;5;10;30;205;50;10;215;212;2847;196;323;0;4413;20976;75;1958;3364;196;3042;0;0;2;52
"2016-08-18 03:23:46.233";588384021;61631;10101;1;10101;0;0;5;10;11;205;50;10;0;217;524;1702;1245;6;26359;60552;311;29809;3465;1704;2214;0;7;1;52
"2016-08-18 03:23:48.645";663933606;11301;11101;1;11101;0;0;3;10;32;205;30;10;1;255;545;8597;310;0;1812;21041;4;464;9445;8646;9135;0;55;0;52
"2016-08-18 03:24:39.517";663984006;10601;40031;5;10501;0;0;4;10;20;205;40;10;221;255;533;3264;1283;7;1500;30446;44;371;5074;3277;3784;0;18;0;52
"2016-08-18 03:26:03.28";832032020;22931;23341;5;22731;0;0;5;10;179;205;50;10;232;232;1204;708;568;19;7899;2620;153;3323;2478;708;1891;0;1;0;52
"2016-08-18 03:27:02.88";1190160004;20141;40031;1;40031;0;0;4;10;111;205;40;10;216;225;2416;2197;290;3;4086;31343;94;1900;4902;2200;4609;0;3;1;52
"2016-08-18 03:28:10.637";585446404;50031;21501;5;21501;0;0;6;10;232;205;61;10;0;217;489;63;542;5;407;12172;178;38;1092;88;545;0;26;0;52
"2016-08-18 03:29:20.3";589845621;60631;61631;3;11401;0;0;6;10;45;205;61;10;239;240;558;40;154;0;27942;17379;456;35222;751;40;597;0;0;1;52
"2016-08-18 03:29:24.113";595584006;10401;11301;1;11301;0;0;4;10;74;205;40;10;3;255;587;883;37;0;3037;40960;17;907;1504;889;1467;0;8;0;52
"2016-08-18 03:31:50.718";590126421;60531;61631;3;11401;0;0;6;10;232;205;61;10;237;237;489;43;156;0;27064;29833;446;34373;686;43;530;0;1;0;52
"2016-08-18 03:32:01.684";1198764004;20841;11501;2;22731;0;0;5;10;232;205;50;10;2;225;3049;108;506;0;3221;3554;117;1404;3662;108;3156;0;0;0;52
"2016-08-18 03:34:11.682";594432006;20031;22331;5;21731;0;0;5;10;203;205;51;10;247;9;460;95;20;0;10876;38346;50;3280;574;96;554;0;1;0;52
"2016-08-18 03:35:10.64";575064021;20541;11301;1;11301;0;0;4;10;219;205;40;10;1;216;476;378;182;1;2456;33529;30;836;1033;379;850;0;3;0;52
"2016-08-18 03:35:37.4";664653606;10501;10701;1;10701;0;0;3;10;63;205;30;10;2;255;576;6273;539;1;1338;27730;28;305;7384;6301;6844;0;31;0;52
"2016-08-18 03:35:57.08";568555206;11201;11101;4;10701;0;0;3;10;1;205;30;10;7;255;514;3517;113;0;247;34800;6;2;4143;3538;4030;0;21;0;52
"2016-08-18 03:36:35.353";590688021;60201;11401;4;11401;0;0;6;10;67;205;60;10;2;222;580;61;219;0;27797;31815;482;35865;859;61;640;0;0;0;52
"2016-08-18 03:37:07.257";588456021;62031;11501;2;11501;0;0;5;10;61;205;50;10;2;222;574;217;197;0;11146;55503;99;5135;985;218;788;0;3;0;52
"2016-08-18 03:40:09.62";591544805;60001;23131;5;11801;0;0;6;10;202;205;60;10;225;3;459;1418;471;12;16034;7127;158;5696;2344;1433;1861;0;18;1;52
"2016-08-18 03:40:59.516";589536021;61331;61631;2;11401;0;0;6;10;48;205;60;10;243;240;561;29;228;1;25989;38901;508;30847;817;29;588;0;0;2;52
"2016-08-18 03:43:59.88";590198421;60931;21501;3;11401;0;0;6;10;249;205;60;10;0;216;506;35;259;4;27891;61112;542;35889;799;35;536;0;0;1;52
"2016-08-18 03:45:48.001";3588768020;22731;11301;2;40031;0;0;4;10;131;205;40;10;4;228;5252;8030;1603;1;38117;41760;806;23993;14871;8037;13267;0;20;0;52
"2016-08-18 03:46:18.425";592560006;21411;23241;5;50531;0;0;6;10;230;205;60;10;225;4;487;318;136;3;16002;5845;175;4981;940;349;801;0;31;4;52
"2016-08-18 03:48:13.293";1197883204;21141;22831;5;20941;0;0;6;10;221;205;60;10;226;232;2782;1;2013;38;873;30544;399;161;4795;1;2744;0;0;0;52
"2016-08-18 03:48:56.178";593049606;11601;22731;5;11501;0;0;5;10;73;205;50;10;236;6;586;355;10;0;8379;18738;38;2310;950;359;940;0;4;2;52
"2016-08-18 03:49:31.024";593640007;20711;10101;2;10101;0;0;5;10;216;205;50;10;3;3;473;320;37;0;8641;23153;67;2471;829;322;792;0;2;0;52
"2016-08-18 03:51:26.061";578001621;23241;11501;3;11501;0;0;5;10;207;205;50;10;3;223;464;178;259;1;6082;15697;115;2455;900;189;640;0;11;0;52
"2016-08-18 03:52:50.673";573408005;30651;21501;1;21501;1;0;6;10;222;205;60;10;3;223;479;182;553;4;16926;44404;310;5877;1212;182;656;0;0;1;52
"2016-08-18 03:53:35.304";592574405;11801;20441;2;11501;0;0;5;10;228;205;50;10;222;255;485;891;91;0;8627;17123;81;2465;1464;898;1373;0;9;0;52
"2016-08-18 03:54:45.185";579153621;20641;10501;1;10501;0;0;4;10;191;205;40;10;0;213;448;427;143;0;2839;38253;34;1049;1017;429;874;0;2;0;52
"2016-08-18 03:55:58.092";595080021;22431;20141;5;20141;0;0;5;10;60;205;50;10;221;217;573;734;622;5;1816;4165;51;578;1925;734;1298;0;3;0;52
"2016-08-18 03:56:00.944";590097621;61731;62031;3;61631;0;0;6;10;224;205;60;10;212;217;481;17;184;1;27198;33909;491;33650;681;17;496;0;0;0;52
"2016-08-18 03:57:04.352";588038404;30751;30651;2;30651;0;0;9;10;28;205;69;10;225;225;541;0;411;2;312;32386;167;11;951;0;538;0;0;0;52
"2016-08-18 03:57:06.461";3573820820;23131;21731;5;22631;0;0;5;10;210;205;50;10;216;213;5843;21275;3504;2;42687;59731;589;56208;30594;21289;27088;0;41;0;52
"2016-08-18 03:57:46.825";590457621;61831;61631;2;11401;0;0;6;10;196;205;60;10;247;244;453;491;375;3;26369;19891;451;29630;1318;491;940;0;0;2;52
"2016-08-18 03:58:08.617";596721605;10101;40031;1;40031;0;0;4;10;244;205;40;10;219;255;501;12029;23;0;9089;5846;15;2825;12529;12158;12506;0;152;0;52
"2016-08-18 04:00:51.908";668160006;10801;1;1;1;0;0;1;10;78;205;10;10;0;255;591;12214;448;4;461;4055;15;66;13252;12291;12800;0;77;0;52
"2016-08-18 04:02:03.381";589305604;31051;21501;1;21501;0;0;6;10;248;205;60;10;1;210;505;62;279;1;5502;24459;182;1292;845;62;565;0;0;0;52
"2016-08-18 04:02:32.661";668260802;10201;1;1;1;0;0;1;10;123;205;10;10;3;255;636;41201;0;0;341;5249;4;25;41835;41317;41835;0;117;0;52
"2016-08-18 04:03:28.497";579686421;20441;10501;1;10501;0;0;4;10;24;205;40;10;0;214;537;477;136;0;2868;31448;41;1117;1149;478;1013;0;1;0;52
"2016-08-18 04:06:08.645";661500004;20851;22631;2;11501;4;0;5;10;56;205;51;11;214;213;569;1;303;0;441;24737;61;74;868;1;569;0;0;0;52
"2016-08-18 04:08:04.304";1204896004;21341;22731;5;22731;0;0;5;10;36;205;50;10;225;229;2853;196;323;0;4414;21506;75;1958;3371;196;3048;0;0;2;52
"2016-08-18 04:09:30.289";666468021;40231;10501;3;10501;0;0;4;10;87;205;40;10;4;227;600;104;61;0;1904;58655;14;583;764;105;703;0;1;0;52
"2016-08-18 04:09:37.065";579441604;21151;20541;1;20541;0;0;5;10;105;205;50;10;211;219;618;175;270;1;3163;26665;74;900;1062;175;791;0;0;0;52
"2016-08-18 04:09:52.492";595929621;22331;11301;1;11301;0;0;4;10;181;205;40;10;0;218;438;516;366;6;3314;22347;33;1215;1317;516;945;0;2;0;52
"2016-08-18 04:10:09.177";667512006;10301;10201;1;10201;0;0;2;10;63;205;20;10;1;255;576;15405;188;0;844;37081;7;182;16165;15731;15977;0;329;0;52
"2016-08-18 04:10:18.761";579607204;21031;22631;5;20441;0;0;5;10;25;205;50;10;223;225;538;152;82;0;3839;8237;46;1224;770;152;688;0;1;0;52
"2016-08-18 04:11:40.777";592574421;60331;21501;3;11401;0;0;6;10;208;205;60;10;0;215;465;39;170;0;27670;54867;477;34874;672;39;502;0;1;0;52
"2016-08-18 04:12:00.864";596448021;21731;40031;2;40031;0;0;4;10;47;205;40;10;217;222;560;1892;348;0;3164;686;24;1209;2796;1896;2448;0;7;0;52
"2016-08-18 04:12:29.141";592473623;60831;21501;3;11401;4;0;6;10;59;205;60;10;0;211;572;29;296;0;27911;14111;527;35073;892;29;600;0;0;0;52
"2016-08-18 04:13:29.552";1190829608;31131;20711;5;23031;0;0;6;10;184;205;61;11;2;0;953;4847;610;3;19396;1129;267;6782;6400;4884;5787;0;46;4;52
"2016-08-18 04:16:17.501";592272022;61131;11401;2;11401;0;0;6;10;192;205;60;10;0;210;449;48;315;9;28078;15609;519;36065;811;48;487;0;0;1;52
"2016-08-18 04:17:43.788";576576003;50331;11501;2;23341;1;0;5;10;226;205;52;12;0;218;483;78;612;7;432;10775;136;63;1171;78;553;0;0;0;52
"2016-08-18 04:18:39.764";3575167220;23031;22731;4;22731;2;0;5;10;233;205;50;10;220;223;4842;9504;1525;4;38967;50254;910;31626;15860;9507;14333;0;11;2;52
"2016-08-18 04:20:47.438";596700021;22031;20641;5;10101;0;0;5;10;17;205;50;10;223;227;530;36;66;1;4048;48641;55;1467;631;36;564;0;0;0;52
"2016-08-18 04:21:26.388";573307201;20251;20441;5;22731;0;0;5;10;190;205;50;10;231;237;447;2;38;0;2612;47364;29;854;486;2;448;0;0;0;52
"2016-08-18 04:24:04.841";592754423;61231;61631;2;11401;0;0;6;10;3;205;60;10;224;224;516;46;271;3;28047;60829;615;35430;831;46;557;0;1;0;52
"2016-08-18 04:26:09.108";669708006;10011;1;1;1;0;0;1;10;156;205;10;10;6;7;669;5330;0;0;296;2110;3;8;5998;5396;5998;0;66;0;52
"2016-08-18 04:26:59.713";1202140804;20841;11501;2;22731;0;0;5;10;242;205;50;10;1;225;3059;108;509;0;3222;5280;117;1404;3675;108;3166;0;0;0;52
"2016-08-18 04:27:53.108";598334405;11001;10501;3;11201;0;0;4;10;9;205;40;10;8;255;522;1930;70;1;1090;11947;19;229;2520;1936;2449;0;7;0;52
"2016-08-18 04:29:15.381";572119207;10911;11101;1;11101;0;0;3;10;219;205;30;10;0;1;476;0;216;0;269;756;15;16;691;0;475;0;0;0;52
"2016-08-18 04:29:20.885";835920020;22931;22631;5;22731;0;0;5;10;184;205;50;10;233;224;1209;710;571;19;7900;5769;153;3323;2488;710;1898;0;1;0;52
"2016-08-18 04:30:00.864";599306402;10401;11301;1;11301;0;0;4;10;78;205;40;10;4;2;591;888;37;0;3039;42218;17;907;1513;894;1476;0;8;0;52
"2016-08-18 04:30:54.469";588744004;50531;11501;2;23341;1;0;5;10;239;205;52;12;0;212;496;309;284;0;4347;56306;72;1272;1085;310;802;0;3;0;52
"2016-08-18 04:31:37.388";1194127204;20141;40031;1;40031;0;0;4;10;120;205;40;10;216;225;2425;2207;291;3;4088;32585;94;1900;4922;2210;4628;0;3;1;52
"2016-08-18 04:32:27.093";663012005;20941;11501;5;11501;0;0;5;10;64;205;50;10;0;220;577;450;372;8;2777;5739;68;1069;1398;450;1018;0;0;0;52
"2016-08-18 04:33:06.633";593762421;60731;61631;5;61631;0;0;6;10;253;205;60;10;237;237;510;36;256;0;28141;46663;503;36107;799;36;543;0;2;1;52
"2016-08-18 04:33:44.732";599371206;20301;21731;5;10101;0;0;5;10;241;205;50;10;247;8;498;1129;338;6;5740;30211;62;1575;1964;1135;1620;0;6;2;52
"2016-08-18 04:34:00.608";591948027;62131;22631;4;20641;1;0;5;10;5;205;50;10;225;226;518;136;167;0;13528;45324;98;6491;818;136;652;0;1;0;52
"2016-08-18 04:34:08.668";591033604;30251;50431;3;21501;1;0;7;10;28;205;71;11;1;220;541;33;596;6;323;57801;160;43;1168;33;567;0;0;0;52
"2016-08-18 04:36:30.792";576950404;50131;50331;4;50331;0;0;6;10;195;205;60;10;224;225;452;48;583;8;1024;5009;108;182;1081;48;490;0;1;0;52
"2016-08-18 04:37:06.925";596937621;20151;22631;5;22731;0;0;5;10;240;205;50;10;243;237;497;34;54;0;2831;63659;41;1109;584;34;530;0;0;0;52
"2016-08-18 04:41:00.493";590097606;31301;31131;1;31131;1;0;7;10;210;205;72;12;0;0;467;0;803;42;308;10741;54;7;1263;0;424;0;0;0;52
"2016-08-18 04:41:01.309";589233607;50431;23131;5;11801;0;0;6;10;29;205;60;10;233;6;542;919;546;16;15421;51598;163;4862;2003;935;1441;0;19;8;52
"2016-08-18 04:41:34.604";592416021;61931;11501;1;11501;1;0;5;10;179;205;50;10;0;217;436;285;300;1;9992;19957;113;4521;1019;288;719;0;3;0;52
"2016-08-18 04:43:33.793";593287221;61631;10101;1;10101;0;0;5;10;16;205;50;10;1;217;529;1726;1266;6;26954;39151;311;30762;3515;1728;2243;0;7;1;52
"2016-08-18 04:44:19.212";592588821;62231;20641;3;10101;0;0;5;10;225;205;50;10;215;219;482;60;167;0;10682;38425;69;4419;705;60;538;0;3;0;52
"2016-08-18 04:45:16.94";594907221;60201;21501;5;61631;0;0;6;10;72;205;61;10;0;212;585;61;222;0;28325;3474;484;36713;867;61;645;0;0;0;52
"2016-08-18 04:46:23.993";591782404;30351;23031;4;23031;0;0;6;10;236;205;60;10;226;233;493;190;711;17;4111;30790;193;1165;1393;190;665;0;0;2;52
"2016-08-18 04:51:10.721";573177606;11201;11101;4;10701;0;0;3;10;5;205;30;10;7;255;518;3519;114;0;248;35063;6;2;4150;3540;4036;0;21;0;52
"2016-08-18 04:52:00.113";3592857620;22631;40031;1;40031;0;0;4;10;25;205;40;10;221;228;5146;10312;1765;3;28576;9436;710;15096;17209;10319;15441;0;20;1;52
"2016-08-18 04:52:38.788";1207634404;21341;11501;5;22731;0;0;5;10;42;205;50;10;5;238;2859;196;324;0;4415;22026;75;1958;3378;196;3054;0;0;2;52
"2016-08-18 04:53:45.028";594014421;61431;10101;1;10101;0;0;5;10;1;205;51;11;1;214;514;914;532;3;27120;53098;388;31483;1959;914;1424;0;0;0;52
"2016-08-18 04:55:05.132";837705620;22831;20141;5;20141;1;0;5;10;178;205;50;10;222;217;1203;824;182;0;8620;36090;102;3522;2207;825;2026;0;1;0;52
"2016-08-18 04:57:59.336";669160806;40331;11101;3;10501;2;0;3;10;43;205;41;21;0;0;556;500;302;5;3134;40755;34;954;1355;501;1050;0;1;0;52
"2016-08-18 04:58:20.236";597542406;11501;40031;1;40031;0;0;4;10;185;205;40;10;228;255;442;8551;7;0;11963;7819;10;3575;8986;8598;8979;0;60;0;52
"2016-08-18 04:59:52.577";597240006;11401;10101;2;10101;0;0;5;10;204;205;50;10;2;2;461;2450;153;0;22158;35236;104;10091;3032;2490;2879;0;71;0;52
"2016-08-18 05:00:35.82";599148021;22131;10401;5;10101;0;0;5;10;230;205;50;10;3;224;487;281;202;1;7937;9259;51;2791;969;282;766;0;1;0;52
"2016-08-18 05:01:47.997";595641621;60531;61431;3;61631;0;0;6;10;236;205;61;10;238;237;493;43;171;0;27724;11342;453;35403;700;43;534;0;1;0;52
"2016-08-18 05:02:09.661";599140821;22231;10101;5;10101;0;0;5;10;202;205;50;10;7;239;459;458;273;2;1489;17908;28;472;1189;459;914;0;1;0;52
"2016-08-18 05:04:11.296";593805621;62031;21731;2;11501;0;0;5;10;66;205;50;10;219;214;579;225;197;0;11322;61373;99;5209;998;226;801;0;3;0;52
"2016-08-18 05:07:11.785";583603221;20441;10501;1;10501;0;0;4;10;29;205;40;10;0;216;542;484;138;0;2869;32861;41;1117;1163;485;1025;0;1;0;52
"2016-08-18 05:07:15.729";597528006;21501;10101;1;10101;0;0;5;10;234;205;51;11;0;0;491;2551;261;3;15536;45324;133;5178;3296;2579;3032;0;34;5;52
"2016-08-18 05:07:29.548";581450421;22531;10101;5;10101;0;0;5;10;247;205;50;10;6;237;504;16;68;0;7395;32589;54;2864;587;16;519;0;0;0;52
"2016-08-18 05:08:04.049";670334406;10501;10701;1;10701;0;0;3;10;68;205;30;10;1;255;581;6330;539;1;1340;30328;28;305;7446;6358;6906;0;31;0;52
"2016-08-18 05:08:49.881";672336005;10801;1;1;1;0;0;1;10;82;205;10;10;0;255;595;12389;448;4;463;4066;15;66;13431;12466;12979;0;77;0;52
"2016-08-18 05:09:36.905";1202884804;21141;20711;5;20941;0;0;6;10;233;205;60;10;0;221;2794;1;2054;40;876;31373;403;161;4848;1;2754;0;0;0;52
"2016-08-18 05:10:41.852";580932021;20541;11301;1;11301;0;0;4;10;224;205;40;10;1;216;481;392;189;1;2458;36329;30;836;1059;393;869;0;3;0;52
"2016-08-18 05:10:48.18";670507206;11301;11101;1;11101;0;0;3;10;38;205;30;10;1;255;551;8688;310;0;1815;23886;4;464;9542;8737;9232;0;55;0;52
"2016-08-18 05:11:16.468";583228804;21151;20541;1;20541;0;0;5;10;109;205;50;10;213;219;622;175;273;1;3164;28880;74;900;1069;175;795;0;0;0;52
"2016-08-18 05:11:25.641";598118406;11601;21731;5;11501;0;0;5;10;78;205;50;10;234;255;591;359;10;0;8381;22356;38;2310;959;363;949;0;4;2;52
"2016-08-18 05:11:50.72";3578414420;23131;21731;5;22631;0;0;5;10;218;205;50;10;220;215;5851;21279;3507;2;42855;63021;589;56270;30609;21293;27100;0;41;0;52
"2016-08-18 05:14:08.604";671328005;10701;10201;1;10201;0;0;2;10;254;205;20;10;0;255;511;17701;461;0;825;29517;12;184;18671;17751;18210;0;51;0;52
"2016-08-18 05:16:27.812";592099204;50031;21501;1;21501;0;0;6;10;237;205;60;10;0;217;494;63;542;5;409;14068;178;38;1097;88;550;0;26;0;52
"2016-08-18 05:17:15.173";596476821;60831;61631;4;61631;1;0;6;10;64;205;60;10;237;238;577;29;297;0;28431;52820;532;36006;901;29;605;0;0;0;52
"2016-08-18 05:17:27.577";578620805;30651;21501;1;21501;0;0;6;10;226;205;60;10;2;223;483;184;556;4;17185;47812;312;5963;1222;184;662;0;0;1;52
"2016-08-18 05:19:57.637";576460821;23341;10501;1;10501;0;0;4;10;182;205;40;10;1;216;439;973;349;1;5223;26289;64;1647;1760;973;1410;0;0;0;52
"2016-08-18 05:20:56.813";600300021;22431;20141;5;20141;0;0;5;10;65;205;50;10;223;218;578;735;623;5;1818;5913;51;578;1932;735;1304;0;3;0;52
"2016-08-18 05:21:04.069";596160021;60931;61431;4;61631;0;0;6;10;254;205;61;10;227;227;511;35;259;4;28649;51095;544;37258;804;35;541;0;0;1;52
"2016-08-18 05:21:59.533";1205517604;20841;22731;2;22731;1;0;5;10;249;205;50;10;216;223;3066;108;515;0;3224;7116;117;1404;3687;108;3173;0;0;0;52
"2016-08-18 05:22:42.404";598485606;21411;22931;5;50531;0;0;6;10;234;205;60;10;215;0;491;318;136;3;16294;11809;175;5071;944;349;805;0;31;4;52
"2016-08-18 05:23:19.305";601956005;10101;40031;1;40031;0;0;4;10;247;205;40;10;221;255;504;12136;23;0;9207;10841;15;2863;12638;12267;12615;0;155;0;52
"2016-08-18 05:25:15.585";595944021;61331;11401;4;61631;0;0;6;10;53;205;60;10;5;228;566;29;228;1;26815;33299;512;32381;822;29;593;0;0;2;52
"2016-08-18 05:28:51.753";671616002;10601;10501;5;10501;0;0;4;10;26;205;40;10;8;9;539;3264;1283;7;1503;31779;44;371;5080;3277;3790;0;18;0;52
"2016-08-18 05:29:37.325";601092021;21931;10401;5;40331;0;0;5;10;224;205;50;10;4;226;481;27;60;0;3073;54541;36;1218;567;27;507;0;0;0;52
"2016-08-18 05:30:35.864";603028806;10401;11301;1;11301;0;0;4;10;81;205;40;10;3;255;594;892;37;0;3040;43401;17;907;1520;898;1483;0;8;0;52
"2016-08-18 05:30:51.989";597312021;60631;61631;4;61631;0;0;6;10;52;205;60;10;239;240;565;43;155;0;28867;18352;460;36720;762;43;607;0;0;1;52
"2016-08-18 05:32:06.592";666792004;20851;11501;2;11501;0;0;5;10;61;205;50;10;1;224;574;1;303;0;443;25577;61;74;877;1;574;0;0;0;52
"2016-08-18 05:32:37.389";839808020;22931;20641;5;22731;0;0;5;10;191;205;50;10;222;219;1216;712;572;19;7902;8726;153;3323;2498;712;1907;0;1;0;52
"2016-08-18 05:32:45.369";601286421;21831;10401;5;10101;0;0;5;10;1;205;50;10;3;224;514;9;62;0;5017;27003;34;1971;584;9;522;0;0;0;52
"2016-08-18 05:34:22.792";594972004;31051;50431;4;21501;1;0;7;10;253;205;70;10;3;217;510;62;280;1;5555;26356;182;1302;850;62;570;0;0;0;52
"2016-08-18 05:34:42.277";673920006;10011;1;1;1;0;0;1;10;161;205;10;10;6;255;674;5330;0;0;298;2116;3;8;6003;5396;6003;0;66;0;52
